start_id_a,start_name_a,start_id_b,start_name_b,meeting_step,meeting_id,meeting_name
db9f7130-0bc2-4f3e-b8cd-07cfe96b1f8f,KOLODVOR,9746f277-af08-4cce-92fa-41da5eca8ac2,BERIČEVO,4212,d98335a0-1291-4d4c-be62-16b11c356575,Božičeva
aaedd82f-0c53-425d-92cf-96e50bd20518,Slovenijales,524d67dd-fbb0-4f6a-9199-f095123044ab,Kamna Gorica,5001,TIMEOUT,TIMEOUT
ab624858-605d-48c6-a660-d54c2e037a91,V. St. vas,59ee5f7d-476b-4958-a922-2040a9308f3b,Kranjčeva,5001,TIMEOUT,TIMEOUT
dc6b96b1-d0fa-4d03-ac2b-8eba5bb97ba2,Peruzzijeva,eb11d52f-300b-4648-a2e8-ed03db9ff7e2,Drobnič,5001,TIMEOUT,TIMEOUT
cf94d70f-d211-4625-9037-014514562aa9,Lanišče,7e0c8a32-21cb-46dc-8e50-9c4675dfa322,Javor-2,2140,51e04e1d-9ea1-432d-8b79-09e6c2a7be7b,Trebeljevo
07bad99d-070a-42f7-8766-d11d42152623,Prekmurska,ed50f692-09f9-409e-b7d6-05ff7711de6b,Vnajnarje,5001,TIMEOUT,TIMEOUT
ecc4ae87-ae08-4b94-995c-452fdd94df7f,Privoz,aa113271-655f-423f-ad7e-4cfaba2eb739,Pod Urhom,1008,c8e0086c-0cef-4375-a471-72f3ae1e34fc,Strelišče
b91edda3-a147-4599-bebf-85e145de085b,Živalski vrt-ZOO,6324e337-5778-492a-9e9c-57e3ad5c4710,Šolska,2526,7484317c-269f-425f-8118-23eedab4e5f1,Tivoli
7fcb0952-c77f-44b5-adf3-0aa2a2b8550a,BARJE P+R,3d8122ff-0840-4811-a5ad-c4702fc70269,Pod Rožnikom,395,c6eab761-36e0-4bf8-88ed-48e594ed375b,Parmova
cd5497dc-20a4-40b3-9adf-b380de5d9f16,Bobrova,8e7a488b-cd48-4243-92b0-42792d0e3bc1,Capuder,4646,07bad99d-070a-42f7-8766-d11d42152623,Prekmurska
125d4928-6b97-4a4b-af34-a2d1564c029c,Zasavska,a3aeed02-8e36-4cb0-bb08-25cc4afda164,Rašica,5001,TIMEOUT,TIMEOUT
1d62c3f1-903c-4350-a349-80c4573b3cdc,Pot v Hrastovec,7f510cd8-4742-4dcf-95c0-16cde39c2e26,Zg. Gameljne,5001,TIMEOUT,TIMEOUT
862efb04-bcf5-493a-929d-242fb91ba5f6,Elma,caac4c1a-13e4-4afa-b467-65d90a8fbd44,Pod Hribom,1438,eb165f50-9c43-4b09-9658-469a16d3dc83,Kodeljevo
bc66f88b-1412-44cb-b921-030d27335261,Sneberje,8441d439-8d1d-40b8-b3d5-7b9c56848b43,Radna,5001,TIMEOUT,TIMEOUT
24df120e-0d0c-4353-8dda-c7ef0dc3dd5c,Križišče Sostro,1f4702d4-6b02-4ad3-aa9b-118ff9aa3474,Zasavska,5001,TIMEOUT,TIMEOUT
2f18bcfa-6189-4de4-b06f-132d3392e7d6,Besnica,1536cb2e-acd3-49cb-8f06-bb8cd40c0c02,Bratov Babnik,5001,TIMEOUT,TIMEOUT
30e58784-86f6-4d93-8630-3cc3fc93c6f3,Brod,71480129-1108-4659-bb1b-d62897a81d02,Polje-kolodvor,979,3fbf6322-fb74-4a50-a81a-bfca73abc26b,Tacenski most
27788b38-4743-4e04-9b9c-94faeeeb2d34,Pot heroja Trtnika,48b163cd-b819-4849-aee1-8b1da77657ab,Šentvid,2504,c87db9be-1fba-4102-a743-0ee4317dd5af,Bavarski dvor
1b3ddeca-a066-43ee-9ae5-8339628129c2,Žale,51dbf10f-cf3b-4575-a8cc-d1080c1f9dde,Silos,5001,TIMEOUT,TIMEOUT
f9d70942-e517-4560-8655-99481edd2b95,JEŽICA P+R,1e4be02a-ac61-41bc-b9b5-1ef7850313ed,IMP,890,9cfac7e2-9653-4e52-a6d3-27756d27f817,Kino Šiška
1632ee87-59dd-4367-bf10-9d13aa688e82,Tržnica Koseze,2d6504e9-c938-417e-9b55-32d6514bc744,Kristalna palača,5001,TIMEOUT,TIMEOUT
7ad774b6-172a-401b-b186-358aa2d560a2,Jarše,995cbd67-507b-4c32-b794-0ff48e0a3de9,KAMNA GORICA,5001,TIMEOUT,TIMEOUT
3fbf6322-fb74-4a50-a81a-bfca73abc26b,Tacenski most,88cdd36c-03d2-4374-a22f-110dd9f75ea0,Kajuhova,5001,TIMEOUT,TIMEOUT
cf6f67f5-f7df-4462-828b-481134217fad,Žito,e2499103-6634-4d8e-87a8-68dc5ef6340c,Sp. Gameljne 2,5001,TIMEOUT,TIMEOUT
352f5cae-25c9-41c5-ab70-268bf64107f0,Podgorica,aa844493-50b0-4b91-b331-f4297d2ae6a8,Brezovica pošta,4318,25ad5579-f6a0-4f35-a0c9-0678b41e9dde,Križanke
d83ec579-9ab5-4e30-bedd-86613c234abd,Ljubljanske brigade,1505c6fe-6080-424e-98d1-24c312cfacf3,Pot na Rakovo jelšo,5001,TIMEOUT,TIMEOUT
d5d15a80-243b-49d7-a616-b3c3fb39e8af,Oval,010c271e-49ca-45a5-91ac-8ba8d41ee7f3,Čerinova,974,ea9d5fa9-af5a-4d39-96fd-626415048511,Martinova
f33b721f-a8a3-4aad-96f2-077da09ebaa6,Razstavišče,9845a6f7-ba79-4f3d-b6ae-969651ef6001,Tomačevska,1440,2c0475be-44e7-4f0f-a06d-2c1b4ca15677,MEDVODE nas.
e2d3c37e-a7df-458e-9e5a-ea33ccf4c11b,Brdo,2154edb8-16e2-4334-8878-9e38abcdf06a,Zavrh,2609,8eeea585-6168-45b8-a5d4-336e61826043,Zapuže
4c08e174-6890-4c5d-9eec-15686971f909,Drobnič,4a95f1f8-a457-4dcf-bd1f-6307d4300ea0,Mihov štradon,5001,TIMEOUT,TIMEOUT
a4545f57-dab0-4ca0-9da3-5bc96d80f104,Vevče,bb606ad8-8a10-4034-9862-60cc177d2455,Pohorskega bataljona,4761,441545fb-7a0c-4555-aea8-01cbe6c14ea3,Puhova
4a95f1f8-a457-4dcf-bd1f-6307d4300ea0,Mihov štradon,557f714a-6f4a-4c98-8c5a-d74fa34b2adb,Hrvatski trg,3861,5f6cb902-b824-4961-9ac2-75cf44a47055,Pance
daf172e0-4dd9-4d5b-8287-67ad2034bced,Stadion,eb43a68a-54a5-4a37-b090-1329e2b4d830,BRNČIČEVA,1118,3429cda2-6047-453c-bf54-952dfa6674c0,Klinični center
02c61e3f-2d2e-4b42-b695-bbd3cc672f6b,Leskoškova,e468b92f-fa4a-4819-bb11-37761deaf4ca,BESNICA obrač.,2112,5c38ad77-8124-42b3-810f-04703daec8b4,Šentjakob
86303165-4af4-4fcd-b0f9-43ed865454f4,Glonarjeva,3f996624-8134-4eec-9742-70111db659c1,TOMAČEVO,2598,98a94a2a-894f-4ff0-9967-1dd986bf0cfd,Litostroj
5be3b187-5735-4444-bee7-0665f60e6c83,Ižica,1aa7e441-8646-4d1d-88bd-ab004758ffc4,Pod Kamno gorico,5001,TIMEOUT,TIMEOUT
b5400e28-b0c3-4a02-9da2-084c465bd1d3,Pot v Smrečje,7d628170-e2eb-47fd-9d3e-658acf78d7d3,Sp. Slivnica,5001,TIMEOUT,TIMEOUT
30131bc3-a0f7-4cfc-9e4d-552b325c0ba7,Radna,d07152fd-014c-481b-a5f2-8949066499e8,Grosuplje SM,5001,TIMEOUT,TIMEOUT
785ad018-d0fe-4628-b188-15f6dc71b38e,Barje,4afd573d-abb7-4209-9b28-5c34811eb3ef,Lavrica pri Malči,5001,TIMEOUT,TIMEOUT
9845a6f7-ba79-4f3d-b6ae-969651ef6001,Tomačevska,845b482b-dba1-4313-a476-e772691689cf,Pri Maranzu,501,4abe5e63-5707-4ef0-acda-ab2c52749afe,Štajerska
68c65382-15dc-465c-96b5-7f27af9d4a63,Stanežiče,29589594-5959-4efb-8dda-7348e4e500a0,Kozarje,3359,77c4dfcc-1122-4896-9983-8a5bd11320de,Dravlje
5d91512b-af7f-4bbe-9dde-17f402fbf590,Sneberska,e2499103-6634-4d8e-87a8-68dc5ef6340c,Sp. Gameljne 2,5001,TIMEOUT,TIMEOUT
ae3f312a-4242-4a42-8df2-5990505a7747,Sp. Gameljne 3,1907a46a-4559-43ec-8363-03fe35d30725,Rudnik,4159,2c87f988-902b-4b35-91da-5437a58759f5,Šentjakob
8b5f91a6-23b7-4786-96f9-a80c6d668e18,Sp. Pirniče,eaad1ba5-14a4-494f-80ae-65294c29a962,Rožna dolina,5001,TIMEOUT,TIMEOUT
ab987eb0-c970-4577-8db9-0cd507a6cab6,Ig AP,59ee5f7d-476b-4958-a922-2040a9308f3b,Kranjčeva,1201,7484317c-269f-425f-8118-23eedab4e5f1,Tivoli
2a7d32ca-24a1-41ac-a273-0cbcdec59336,Škofljica špica,5cc8a08d-c0af-491f-9a9c-b8b4f5f23bc0,BTC-Emporium,1235,5f2b93f1-7933-45ed-915c-4488ab8d81b7,Ižanska
c2827897-b9fe-4bfc-b4ed-880f11a2359e,ZELENA JAMA,e66e813a-722d-40f8-9ee9-1470d07bc200,Tobačna,5001,TIMEOUT,TIMEOUT
cbf8e64b-fd0d-48ec-8fb1-03b298cc13b3,Savsko naselje,7d1d9e60-8a7d-4e50-86e5-f3a42a99d837,Žabja vas,5001,TIMEOUT,TIMEOUT
4f681273-89fe-44f9-aaec-76950722cc52,Študentsko naselje,b59656a4-b6e7-4b87-977c-078c59088a50,Hajdrihova,1463,2d42d8e2-26a8-4a74-809c-f436d05c8a54,Tbilisijska
d06c6c8a-c136-4b7a-9c13-b26ba0c04029,Hlebš,b0b32562-f5dc-4183-abba-5729adf98088,OPEKARSKA,2219,ef31a8be-b01d-44cd-95cf-3db8e918af26,Emona
5b184752-5bd2-43e3-9243-dfc8969d9065,Bolnica P. Držaja,30cf2ed7-2cf0-4764-ab64-78206968d5ba,Ostrovrhar,5001,TIMEOUT,TIMEOUT
b2dd1684-0848-40f7-b10e-8f74bb005f2f,V. Mlačevo,9a938b49-ce1d-4e1c-a789-e316630ebc4f,Poliklinika,5001,TIMEOUT,TIMEOUT
68075aa0-144c-4f6e-93ef-e93dfc35df78,ZALOG,c8e0086c-0cef-4375-a471-72f3ae1e34fc,Strelišče,5001,TIMEOUT,TIMEOUT
1a1ee974-5091-4fa7-96a2-0c2508892aa3,Saturnus,4682c5fd-08cb-4af1-a3e2-6f1ee880a52d,Baragova,5001,TIMEOUT,TIMEOUT
6c56976b-4ae1-429f-bcab-0cfc37e3580d,Zgornji log,2496479b-f855-403d-bce8-2a4d9988665d,Rutar,2670,a719a87c-4e93-4387-a6d1-2631a487f7e0,Ajdovščina
3c6ebf90-c611-4535-b2b0-22fba3f7649a,Štajerska,43df2657-d56f-4fc4-8c40-49180cbbe90c,Ruski car,5001,TIMEOUT,TIMEOUT
